is_paid,is_discounted,original_price,is_wishlisted,num_published_lectures,num_published_practice_tests,creation_to_publish_days,published_year,published_month,course_age_days,log_num_subscribers
1,1,8640,0,73,0,78,2020,6,2022,1.098612289
1,1,8640,0,102,0,54,2020,6,2043,2.302585093
1,0,2240,0,9,0,43,2020,6,2051,0.693147181
1,1,2240,0,12,0,27,2019,10,2285,2.302585093
1,0,1280,0,51,0,6,2019,10,2281,1.609437912
1,1,6400,0,11,0,0,2019,12,2216,1.609437912
1,1,8000,0,14,0,6,2019,9,2322,1.098612289
1,1,8640,0,39,0,13,2020,4,2085,0.693147181
1,1,1280,0,8,0,13,2020,8,1962,1.098612289
1,1,4480,0,10,0,37,2020,5,2076,0.693147181
1,0,1280,0,7,0,7,2020,5,2069,0
1,1,1280,0,0,6,14,2020,7,1994,0.693147181
1,1,1280,0,23,0,79,2020,9,1957,2.944438979
1,1,1920,0,19,0,5,2020,6,2047,1.386294361
1,1,6080,0,21,0,10,2020,6,2027,0.693147181
1,1,8640,0,8,0,5,2020,8,1989,0
1,1,1920,0,0,6,0,2020,9,1959,1.098612289
1,1,8640,0,197,0,8,2020,8,1976,3.295836866
1,1,1280,0,26,0,5,2014,10,4101,5.902633333
1,1,3200,0,10,0,22,2017,7,3102,2.890371758
1,1,1920,0,10,0,5,2017,5,3177,0
1,1,3200,0,12,0,16,2018,5,2799,0.693147181
1,1,1600,0,8,0,19,2018,4,2841,0.693147181
1,0,5120,0,34,0,12,2018,1,2924,0
1,1,1280,0,12,0,1,2018,9,2676,1.609437912
1,1,1280,0,20,0,387,2020,1,2176,3.401197382
1,0,7680,0,5,0,7,2019,4,2475,0
1,0,1280,0,5,0,4,2019,4,2469,1.386294361
1,1,1280,0,21,0,9,2020,5,2071,1.386294361
1,1,1280,0,16,0,8,2020,2,2145,0.693147181
1,1,1920,0,8,0,42,2020,8,1976,0
1,1,1280,0,29,0,32,2020,6,2032,0.693147181
1,1,1280,0,8,0,6,2020,6,2044,0.693147181
1,1,3200,0,9,0,8,2020,6,2046,2.197224577
1,1,6720,0,5,0,11,2020,8,1973,0.693147181
1,1,1280,0,0,6,1,2020,8,1985,1.098612289
1,0,2240,0,7,0,38,2020,8,1976,0
1,0,1280,0,5,0,4,2020,3,2138,0.693147181
1,1,6400,0,16,0,36,2020,6,2024,1.098612289
1,1,1600,0,7,0,5,2020,6,2037,2.890371758
1,1,1280,0,13,0,5,2019,9,2317,2.48490665
1,1,1280,0,19,0,29,2020,6,2046,0
1,1,3840,0,8,0,167,2020,8,1979,0
1,1,1280,0,5,0,16,2020,6,2022,0.693147181
1,1,1280,0,0,2,7,2020,8,1986,0
1,1,5120,0,0,5,11,2020,7,1998,2.397895273
1,0,8640,0,107,0,49,2020,7,2007,0.693147181
1,1,1280,0,31,0,39,2020,5,2064,6.428105273
1,1,1280,0,44,0,29,2019,10,2282,0
1,1,1600,0,10,0,8,2020,8,1984,0
1,1,6400,0,0,6,4,2020,8,1987,2.397895273
1,1,1920,0,0,5,11,2020,7,1992,1.609437912
1,1,8640,0,144,0,28,2020,8,1961,2.772588722
1,1,3200,0,16,0,99,2020,9,1959,1.609437912
1,1,1280,0,6,0,14,2020,4,2086,1.098612289
1,1,3520,0,5,0,134,2020,8,1968,0
1,0,6400,0,10,0,18,2020,3,2131,0
1,1,5120,0,6,0,55,2017,6,3122,1.386294361
1,1,8640,0,38,0,15,2018,2,2896,3.295836866
1,1,2240,0,5,0,225,2018,11,2600,1.609437912
1,1,1280,0,15,0,1,2015,3,3940,6.240275845
1,1,1280,0,10,0,132,2018,8,2714,1.386294361
1,1,1280,0,11,0,4,2018,3,2860,0
1,0,3200,0,18,0,5,2018,1,2928,1.098612289
1,0,12800,0,6,0,17,2017,3,3234,0.693147181
1,0,5120,0,34,0,17,2018,1,2919,0
1,1,1920,0,15,0,3,2019,1,2566,0.693147181
1,1,1280,0,12,0,15,2019,2,2516,2.302585093
1,1,8640,0,14,0,5,2019,1,2558,2.197224577
1,1,1280,0,15,0,177,2019,9,2314,1.098612289
1,1,2240,0,10,0,28,2019,4,2470,6.302618976
1,1,1280,0,5,0,19,2019,4,2451,0
1,1,1280,0,9,0,1,2015,6,3875,1.791759469
1,1,1280,0,12,0,24,2015,9,3783,1.098612289
1,1,1280,0,10,0,79,2016,12,3308,3.63758616
1,1,1280,0,6,0,30,2016,5,3541,3.135494216
1,1,1280,0,14,0,88,2017,1,3271,3.258096538
1,1,1280,0,43,0,4,2016,2,3619,2.197224577
1,1,3200,0,9,0,8,2020,8,1984,2.564949357
1,1,1280,0,42,0,3,2020,6,2033,0.693147181
1,1,1280,0,40,0,23,2020,8,1980,0.693147181
1,1,1280,0,0,3,1,2020,7,1993,0.693147181
1,1,2240,0,25,0,6,2020,4,2090,0
1,1,6720,0,34,0,2,2020,9,1959,1.945910149
1,1,8000,0,58,0,7,2020,9,1953,0
1,1,1920,0,0,5,16,2020,8,1967,0
1,1,1280,0,0,2,5,2020,8,1986,0
1,1,6400,0,11,0,6,2020,8,1984,3.828641396
1,1,8640,0,10,0,5,2020,6,2043,0
1,1,1280,0,20,2,7,2020,8,1975,1.098612289
1,1,1280,0,14,0,18,2020,6,2037,0.693147181
1,1,1600,0,56,0,5,2020,7,2014,1.791759469
1,1,8640,0,61,0,26,2020,7,2011,3.295836866
1,1,1280,0,9,0,9,2020,8,1976,0.693147181
1,0,3200,0,27,0,27,2015,2,3973,4.828313737
1,1,1920,0,8,0,140,2020,3,2114,0
1,1,1280,0,6,0,31,2020,5,2052,0
1,0,2560,0,24,0,236,2015,1,4000,5.877735782
1,1,6400,0,28,1,8,2020,8,1972,1.609437912
1,1,2240,0,11,0,10,2020,8,1970,1.945910149
1,1,1280,0,14,0,12,2020,7,1991,1.098612289
1,1,1280,0,9,0,9,2020,5,2060,1.098612289
1,1,8640,0,19,0,3,2020,9,1951,7.814399634
1,1,6400,0,5,0,11,2020,6,2028,0
1,0,12800,0,14,0,5,2020,7,2000,0.693147181
1,1,5120,0,0,2,16,2020,2,2160,0
1,1,8640,0,34,0,3,2019,9,2300,4.624972813
1,1,1280,0,7,0,0,2019,10,2279,0.693147181
1,1,1280,0,0,2,0,2019,10,2275,0.693147181
1,1,1920,0,10,0,81,2020,4,2095,0
1,1,1280,0,7,0,16,2019,12,2207,1.609437912
1,1,3840,0,6,0,3,2020,4,2103,1.098612289
1,1,4480,0,8,0,3,2019,9,2313,1.386294361
1,0,7680,0,15,0,6,2019,9,2306,0
1,1,1280,0,100,0,42,2020,6,2043,2.079441542
1,1,1280,0,5,0,37,2020,2,2165,0.693147181
1,1,1280,0,19,0,2,2020,3,2134,1.098612289
1,1,6400,0,35,0,32,2020,6,2049,1.386294361
1,1,1280,0,7,0,27,2020,2,2162,0
1,1,1600,0,8,0,3,2020,7,2016,1.386294361
1,0,12800,0,21,0,17,2019,8,2355,0
1,1,1920,0,14,0,5,2019,7,2387,2.63905733
1,1,6400,0,9,0,38,2019,11,2258,0.693147181
1,1,6400,0,13,0,3,2020,2,2169,1.386294361
1,1,1280,0,18,0,14,2018,8,2717,6.580639137
1,1,1280,0,5,0,2,2018,9,2689,6.769641977
1,1,1280,0,17,0,2,2018,9,2674,0.693147181
1,1,1280,0,11,0,105,2019,2,2515,2.079441542
1,1,8640,0,7,0,10,2018,11,2602,2.708050201
1,1,4800,0,31,0,10,2018,10,2636,1.791759469
1,0,1920,0,0,5,9,2019,2,2532,1.791759469
1,0,9600,0,8,0,4,2019,4,2469,0
1,0,4480,0,16,0,2,2019,6,2399,1.098612289
1,1,8640,0,12,0,5,2019,10,2273,1.386294361
1,1,3200,0,5,0,8,2019,11,2258,0
1,1,2240,0,10,0,25,2019,8,2328,0
1,1,1280,0,16,0,5,2019,12,2225,0.693147181
1,1,1280,0,31,0,8,2020,2,2161,1.791759469
1,1,8640,0,29,0,16,2019,12,2224,6.939253946
1,1,1280,0,11,0,7,2020,5,2082,1.791759469
1,1,1280,0,10,0,8,2020,5,2075,2.079441542
1,1,1600,0,6,0,32,2020,3,2120,1.609437912
1,1,8640,0,28,0,66,2020,3,2129,1.386294361
1,1,6400,0,4,0,14,2020,7,1996,0
1,1,1280,0,5,0,43,2020,8,1964,0
1,1,1920,0,28,0,184,2020,8,1973,0
1,1,1280,0,25,0,11,2020,5,2060,1.945910149
1,1,1280,0,16,0,8,2020,6,2050,0
1,1,1280,0,8,0,3,2020,8,1973,1.791759469
1,1,6400,0,0,6,7,2020,8,1966,0
1,1,1600,0,38,0,2,2020,8,1962,0
1,1,1280,0,11,0,21,2020,6,2036,1.609437912
1,1,1280,0,6,0,4,2020,8,1967,0.693147181
1,0,1280,0,8,0,4,2020,8,1970,0
1,1,1280,0,22,0,4,2020,3,2120,1.945910149
1,1,1280,0,5,0,0,2020,1,2181,0
1,0,12800,0,5,0,1,2019,7,2376,1.098612289
1,0,1600,0,7,0,7,2020,7,2000,1.386294361
1,1,6400,0,23,0,6,2020,5,2062,2.079441542
1,1,8640,0,20,0,4,2020,8,1977,1.098612289
1,0,12800,0,25,0,11,2020,9,1957,0
1,1,3200,0,14,0,4,2020,7,1999,2.302585093
1,1,8640,0,37,0,75,2020,9,1959,1.386294361
1,1,1280,0,31,0,8,2020,8,1973,0
1,1,1280,0,11,0,15,2020,7,1998,0.693147181
1,1,1280,0,9,0,8,2020,7,2014,0
1,1,8640,0,108,0,3,2020,9,1953,0
1,1,6400,0,0,6,8,2020,8,1964,1.609437912
1,0,1280,0,0,2,1,2020,9,1950,0
1,0,12800,0,10,0,26,2017,2,3253,1.098612289
1,1,1280,0,13,0,5,2017,11,2973,1.386294361
1,1,6080,0,11,0,9,2016,10,3378,1.386294361
1,1,1600,0,6,0,13,2017,11,2971,0.693147181
1,1,2240,0,5,0,78,2018,11,2615,0.693147181
1,1,1600,0,12,0,63,2017,12,2953,1.945910149
1,0,5120,0,34,0,21,2018,1,2915,0.693147181
1,1,3520,0,21,0,5,2016,7,3465,2.197224577
1,1,6400,0,17,0,1,2018,7,2728,1.609437912
1,1,1600,0,8,0,23,2017,8,3065,1.945910149
1,1,6400,0,15,0,1088,2020,8,1978,1.098612289
1,1,6400,0,11,0,1069,2020,8,1973,1.098612289
1,1,1280,0,25,0,9,2019,2,2515,1.386294361
1,1,6400,0,7,0,43,2019,1,2540,0
1,1,2560,0,10,0,2,2018,11,2618,0
1,1,1280,0,10,0,11,2019,4,2474,1.098612289
1,1,1600,0,9,0,100,2019,7,2379,0.693147181
1,1,1280,0,10,0,15,2019,4,2469,0
1,0,1920,0,10,0,15,2019,6,2391,1.386294361
1,1,8640,0,8,0,20,2020,5,2057,1.386294361
1,0,1600,0,0,2,2,2020,5,2081,0.693147181
1,1,1280,0,7,0,3,2020,1,2188,1.791759469
1,1,1280,0,0,6,377,2020,8,1988,0
1,1,8640,0,181,0,10,2019,8,2343,3.135494216
1,1,8640,0,5,0,4,2020,2,2162,1.386294361
1,0,1280,0,17,0,8,2019,10,2279,0
1,1,1280,0,17,0,19,2020,5,2056,6.586171655
1,1,1280,0,16,0,79,2020,5,2082,1.386294361
1,1,1280,0,61,0,17,2020,5,2062,1.098612289
1,1,1280,0,50,0,10,2019,9,2308,1.098612289
1,1,1280,0,38,0,13,2020,7,2003,1.098612289
1,1,1920,0,5,0,5,2020,6,2035,1.386294361
1,1,1280,0,0,3,37,2020,7,2014,0
1,1,3200,0,56,0,10,2019,9,2314,7.151485464
1,1,4480,0,6,0,35,2020,5,2078,0.693147181
1,1,4480,0,9,0,36,2020,5,2077,0.693147181
1,1,1280,0,9,0,30,2020,5,2075,1.791759469
1,1,1280,0,17,0,37,2020,5,2056,0
1,1,8640,0,76,0,145,2020,8,1972,1.609437912
1,1,2240,0,15,0,21,2019,10,2291,3.17805383
1,1,2240,0,7,1,12,2020,5,2078,1.098612289
1,1,6720,0,16,0,5,2020,6,2036,5.438079309
1,1,1280,0,5,0,4,2020,5,2054,1.791759469
1,1,2240,0,5,0,48,2020,9,1953,0.693147181
1,1,1280,0,7,0,13,2020,7,2010,0.693147181
1,1,8640,0,61,0,7,2020,5,2056,2.197224577
1,1,8640,0,11,0,5,2020,6,2048,0.693147181
1,1,4480,0,8,0,37,2020,5,2076,1.098612289
1,1,8640,0,16,0,67,2020,6,2026,1.609437912
1,1,3840,0,11,0,9,2020,5,2055,0
1,1,6400,0,10,2,76,2020,7,1992,0.693147181
1,1,1920,0,0,5,13,2020,8,1970,0.693147181
1,1,6720,0,11,0,14,2020,8,1978,0
1,1,1280,0,5,0,28,2020,7,2012,0
1,1,2880,0,23,1,65,2020,8,1977,0
1,1,8000,0,70,0,6,2020,9,1953,0
1,1,1920,0,31,0,5,2020,8,1966,0.693147181
1,1,6400,0,25,0,5,2020,8,1962,1.791759469
1,1,4480,0,10,0,35,2020,5,2078,0.693147181
1,1,1280,0,7,0,4,2020,6,2030,1.098612289
1,1,1280,0,5,0,12,2020,5,2064,0.693147181
1,1,1280,0,7,0,12,2014,1,4375,3.135494216
1,1,2240,0,0,2,1,2020,8,1982,0
1,1,1280,0,0,2,0,2020,8,1971,0
1,1,8640,0,34,0,8,2020,8,1965,1.098612289
1,0,1280,0,10,0,5,2020,8,1985,0.693147181
1,1,6720,0,5,0,1,2020,3,2141,0.693147181
1,1,8640,0,81,0,36,2020,8,1971,1.791759469
1,1,1920,0,52,0,408,2016,8,3431,1.609437912
1,1,1280,0,9,0,955,2020,6,2034,1.098612289
1,1,1920,0,8,0,5,2015,6,3878,2.63905733
1,1,2560,0,32,0,128,2016,9,3402,0
1,1,3200,0,39,0,5,2017,3,3211,0.693147181
1,0,5120,0,34,0,12,2018,1,2924,1.386294361
1,0,1280,0,7,0,0,2018,4,2824,3.583518938
1,1,1280,0,5,0,7,2017,10,3024,1.791759469
1,1,6400,0,10,0,146,2018,1,2910,1.945910149
1,1,1280,0,11,0,17,2018,8,2694,0.693147181
1,1,1600,0,23,0,2,2018,4,2834,1.386294361
1,0,9600,0,9,0,4,2019,4,2469,0.693147181
1,0,6400,0,26,0,3,2018,6,2760,0
1,1,3520,0,11,0,42,2018,7,2741,0
1,1,4800,0,10,0,1060,2020,8,1973,0.693147181
1,1,8640,0,25,0,37,2018,11,2628,1.098612289
1,1,8640,0,17,0,4,2018,10,2645,1.945910149
1,1,8640,0,144,0,5,2018,11,2609,8.499232866
1,1,4160,0,6,0,103,2019,1,2555,0.693147181
1,1,3200,0,15,0,28,2019,5,2441,1.386294361
1,1,1920,0,8,0,13,2019,6,2392,1.098612289
1,1,1280,0,20,0,2,2019,8,2356,1.791759469
1,1,2240,0,13,0,16,2019,9,2298,2.397895273
1,1,2560,0,6,0,174,2020,5,2076,0
1,1,1280,0,17,0,194,2020,3,2119,0.693147181
1,1,1920,0,9,0,246,2020,6,2034,0.693147181
1,1,1280,0,7,0,3,2020,1,2196,1.791759469
1,0,6400,0,10,0,156,2020,3,2120,0.693147181
1,0,8320,0,17,0,7,2019,10,2266,0.693147181
1,1,1600,0,9,0,8,2020,1,2201,2.079441542
1,1,8640,0,61,0,1,2019,11,2249,2.079441542
1,1,6400,0,19,0,7,2020,5,2077,1.386294361
1,1,1280,0,56,0,43,2020,8,1966,1.609437912
1,1,3840,0,8,0,15,2020,7,1999,1.098612289
1,1,3200,0,0,3,3,2020,4,2087,2.48490665
1,1,1600,0,14,0,9,2020,8,1983,0.693147181
1,1,1280,0,0,2,1,2020,7,1993,0
1,1,6400,0,5,0,8,2020,6,2033,1.386294361
1,1,1280,0,9,0,6,2020,4,2089,1.098612289
1,0,9600,0,6,0,2,2019,10,2265,2.397895273
1,1,1280,0,0,3,0,2020,1,2195,1.791759469
1,1,6400,0,14,0,9,2020,6,2045,0
1,1,8640,0,5,0,11,2020,6,2023,5.966146739
1,1,1280,0,6,0,35,2020,8,1977,0
1,1,1280,0,6,0,394,2014,11,4084,1.609437912
1,1,1280,0,8,0,10,2020,4,2106,1.098612289
1,1,6080,0,32,0,10,2020,6,2050,0
1,0,1600,0,0,3,10,2020,5,2064,0.693147181
1,1,3200,0,13,0,1,2019,10,2273,4.927253685
1,1,1600,0,34,0,14,2020,1,2194,0.693147181
1,1,3840,0,9,0,4,2020,7,2016,0.693147181
1,1,1280,0,9,0,4,2020,8,1985,0.693147181
1,1,6400,0,0,6,26,2020,8,1987,1.609437912
1,1,1280,0,20,0,4,2020,3,2114,0
1,1,2560,0,34,0,87,2020,4,2087,0
1,1,1280,0,5,0,8,2020,6,2042,0
1,1,5120,0,7,0,3,2019,8,2355,2.397895273
1,1,8640,0,38,0,5,2019,12,2230,5.043425117
1,1,8640,0,12,0,256,2020,8,1984,0
1,1,8640,0,102,0,225,2020,6,2025,2.197224577
1,1,1280,0,7,0,39,2020,7,1997,0
1,0,1600,0,11,0,11,2020,9,1955,0
1,1,1280,0,15,0,8,2020,9,1959,0
1,1,1920,0,13,0,27,2016,4,3552,2.079441542
1,1,1280,0,11,0,12,2017,9,3041,1.098612289
1,1,1280,0,47,0,11,2020,9,1953,0
1,1,2240,0,40,0,2,2020,9,1953,0
1,1,8640,0,18,0,36,2020,8,1983,0
1,1,6400,0,28,0,1,2020,9,1957,0
1,1,8320,0,32,0,3,2020,8,1960,0
1,1,8640,0,18,0,109,2017,11,2967,2.397895273
1,0,5120,0,34,0,29,2018,2,2896,0.693147181
1,1,3200,0,5,0,3,2014,11,4063,5.726847748
1,0,2560,0,49,0,9,2015,3,3963,5.030437921
1,1,1280,0,9,0,255,2018,11,2608,1.609437912
1,1,2240,0,16,0,17,2018,9,2687,6.194405391
1,1,2560,0,10,0,712,2020,8,1989,1.098612289
1,1,3200,0,8,0,16,2017,8,3073,1.098612289
1,1,3200,0,8,0,9,2017,8,3083,0
1,1,3200,0,25,0,57,2018,5,2790,2.708050201
1,1,3200,0,9,0,1069,2020,8,1980,0
1,1,8640,0,6,0,74,2017,10,3010,1.098612289
1,0,4480,0,16,0,28,2017,7,3112,0.693147181
1,1,1280,0,5,0,15,2019,2,2513,1.386294361
1,1,1280,0,5,0,20,2018,10,2635,0
1,1,1280,0,7,0,6,2019,4,2477,0.693147181
1,1,2240,0,10,0,6,2020,7,2017,0.693147181
1,0,3840,0,31,0,152,2020,8,1985,0
1,1,2240,0,65,0,71,2020,9,1952,0
1,1,1280,0,0,5,25,2020,3,2117,2.772588722
1,1,8640,0,102,0,7,2020,7,2004,2.63905733
1,1,6400,0,5,0,40,2020,9,1952,0
1,1,3840,0,20,0,13,2020,8,1984,0
1,1,1280,0,25,0,1,2019,10,2292,0.693147181
1,1,6400,0,0,6,131,2020,8,1978,0.693147181
1,1,1280,0,12,0,8,2020,5,2057,0
1,1,1920,0,11,0,14,2020,3,2133,0
1,1,1280,0,25,0,3,2019,10,2294,2.302585093
1,1,7040,0,10,1,25,2020,1,2186,1.098612289
1,1,8640,0,10,0,4,2020,9,1952,0
1,1,1280,0,23,0,22,2020,7,2019,0.693147181
1,1,5120,0,7,0,14,2020,7,2016,1.791759469
1,0,1280,0,11,0,7,2019,10,2280,0.693147181
1,1,2560,0,15,0,8,2020,5,2078,0
1,1,3520,0,5,0,2,2020,1,2186,4.990432587
1,1,1280,0,12,0,3,2020,8,1971,0
1,1,5440,0,17,0,0,2020,8,1967,1.609437912
1,0,12800,0,11,0,4,2020,8,1966,0
1,1,8640,0,66,0,6,2020,9,1953,0
1,1,1280,0,20,0,1,2020,9,1954,0
1,1,1600,0,454,0,10,2020,7,2000,1.098612289
1,1,1280,0,5,0,10,2020,8,1978,0
1,1,1280,0,6,0,5,2020,6,2044,0
1,0,2240,0,17,0,50,2020,8,1964,0
1,1,6400,0,0,6,50,2020,8,1987,1.945910149
1,1,5440,0,18,0,6,2020,7,2006,1.791759469
1,0,6400,0,10,0,87,2017,4,3206,0
1,1,3200,0,6,0,38,2017,2,3242,1.098612289
1,1,1280,0,28,0,80,2017,3,3218,1.609437912
1,1,1280,0,12,0,7,2015,7,3820,6.385194399
1,1,1280,0,12,0,737,2016,2,3609,0.693147181
1,1,8640,0,52,0,4,2020,7,2016,1.386294361
1,1,2240,0,11,0,1,2013,3,4675,2.302585093
1,1,8640,0,24,0,10,2020,9,1955,8.166784289
1,1,8640,0,11,0,3,2020,7,2014,0.693147181
1,1,1280,0,21,0,54,2020,8,1961,0.693147181
1,1,6400,0,23,0,30,2020,7,2008,2.48490665
1,1,4800,0,12,0,8,2020,8,1976,0.693147181
1,1,1280,0,45,0,22,2020,7,1995,1.386294361
1,1,1280,0,0,2,0,2020,8,1990,1.098612289
1,1,1280,0,36,0,55,2020,7,2005,0.693147181
1,0,3200,0,6,0,4,2014,1,4385,1.098612289
1,1,1280,0,12,0,21,2016,12,3304,0.693147181
1,1,1280,0,9,0,31,2016,9,3416,1.098612289
1,1,5440,0,15,0,1,2020,9,1952,0
1,1,1280,0,16,0,7,2018,7,2737,5.690359454
1,1,6720,0,10,0,42,2018,8,2713,2.079441542
1,1,1280,0,11,0,6,2018,7,2726,5.84932478
1,1,1280,0,6,0,43,2018,10,2630,0.693147181
1,1,1920,0,23,0,2,2018,4,2843,5.986452005
1,1,1280,0,0,2,0,2019,1,2550,0
1,0,1280,0,7,0,5,2019,4,2468,1.098612289
1,0,3200,0,30,0,4,2019,6,2399,0
1,1,1600,0,17,0,60,2019,7,2369,1.098612289
1,1,8640,0,27,0,3,2019,6,2391,6.142037406
1,0,12800,0,26,0,39,2019,7,2358,0.693147181
0,0,0,0,15,0,11,2013,12,4401,12.4680099
0,0,0,0,8,0,124,2014,5,4248,11.56297198
0,0,0,0,30,0,101,2017,2,3240,10.67814559
0,0,0,0,39,0,181,2016,9,3396,10.67144068
0,0,0,0,9,0,0,2014,3,4305,10.93619149
0,0,0,0,53,0,4,2016,7,3465,10.55189884
0,0,0,0,16,0,67,2017,12,2963,10.3352375
0,0,0,0,23,0,19,2016,1,3651,10.67215956
0,0,0,0,11,0,1,2017,10,3002,10.57887801
0,0,0,0,17,0,21,2018,12,2581,10.43939596
0,0,0,0,12,0,7,2013,11,4443,10.08209388
0,0,0,0,67,0,7,2018,7,2734,10.00328764
0,0,0,0,7,0,0,2016,7,3458,10.13416267
0,0,0,0,17,0,7,2016,3,3602,10.54896644
0,0,0,0,16,0,22,2016,10,3388,10.29109414
0,0,0,0,14,0,24,2015,3,3965,10.10830419
0,0,0,0,14,0,11,2018,1,2931,10.23956685
0,0,0,0,35,0,88,2017,9,3050,10.1454136
0,0,0,0,23,0,17,2016,8,3434,9.963923921
0,0,0,0,24,0,17,2013,5,4630,9.436758556
0,0,0,0,44,0,581,2018,8,2712,9.355911495
0,0,0,0,20,0,20,2017,11,2982,10.18274675
0,0,0,0,29,0,10,2013,3,4686,10.35545449
0,0,0,0,5,0,26,2014,9,4138,9.507551895
0,0,0,0,6,0,65,2015,2,3992,9.629182277
0,0,0,0,33,0,11,2013,5,4620,9.142703723
0,0,0,0,12,0,7,2014,9,4132,9.915119637
0,0,0,0,127,0,18,2017,1,3281,9.901635839
0,0,0,0,18,0,161,2015,10,3737,9.948938815
0,0,0,0,16,0,1,2018,2,2881,9.629050707
0,0,0,0,10,0,2,2017,7,3092,10.04111679
0,0,0,0,16,0,7,2014,7,4213,9.595262579
0,0,0,0,15,0,39,2017,7,3104,9.727644962
0,0,0,0,16,0,19,2017,2,3240,9.656115343
0,0,0,0,55,0,35,2015,8,3802,8.949365142
0,0,0,0,25,0,22,2015,10,3748,10.3681331
0,0,0,0,13,0,1,2015,8,3815,9.417923485
0,0,0,0,14,0,38,2016,5,3540,9.747301469
0,0,0,0,21,0,13,2016,1,3647,9.960718186
0,0,0,0,29,0,1,2016,8,3430,9.325809622
0,0,0,0,28,0,3,2018,9,2678,9.453208116
0,0,0,0,6,0,69,2018,7,2734,8.576216532
0,0,0,0,13,0,4,2016,4,3559,9.427707271
0,0,0,0,13,0,6,2017,8,3080,9.575261225
0,0,0,0,7,0,9,2017,2,3265,9.653807502
0,0,0,0,21,0,101,2018,11,2617,9.367344121
0,0,0,0,8,0,198,2017,2,3261,9.544524278
0,0,0,0,13,0,59,2014,9,4148,9.55279468
0,0,0,0,69,0,113,2017,4,3197,9.956601688
0,0,0,0,20,0,4,2017,4,3185,9.769041456
0,0,0,0,20,0,29,2012,1,5100,9.755857236
0,0,0,0,23,0,11,2019,12,2224,8.988945291
0,0,0,0,25,0,2,2017,10,3016,8.472614148
0,0,0,0,11,0,6,2017,3,3217,9.179674958
0,0,0,0,9,0,28,2019,1,2560,9.217315986
0,0,0,0,7,0,8,2018,1,2923,9.713113663
0,0,0,0,8,0,77,2018,7,2736,9.185125123
0,0,0,0,5,0,15,2018,4,2838,9.045465729
0,0,0,0,11,0,10,2017,5,3156,9.213435577
0,0,0,0,7,0,10,2018,1,2912,8.853665428
0,0,0,0,15,0,7,2017,6,3122,8.694669697
0,0,0,0,15,0,8,2018,5,2809,9.965099922
0,0,0,0,16,0,1,2017,10,3000,8.98794654
0,0,0,0,7,0,28,2017,11,2965,9.024613022
0,0,0,0,36,0,5,2016,12,3314,8.702177866
0,0,0,0,20,0,4,2020,3,2140,8.930361884
0,0,0,0,83,0,2,2013,1,4752,9.604272564
0,0,0,0,11,0,2,2017,9,3042,9.076808979
0,0,0,0,6,0,28,2015,2,3983,9.051461867
0,0,0,0,17,0,17,2013,3,4679,9.595942851
0,0,0,0,17,0,4,2015,11,3713,9.039552051
0,0,0,0,5,0,42,2016,9,3402,8.95776801
0,0,0,0,15,0,57,2016,9,3400,9.096499556
0,0,0,0,23,0,73,2018,10,2649,8.629271095
0,0,0,0,20,0,7,2013,7,4569,9.54987933
0,0,0,0,15,0,1,2016,3,3589,9.483568487
0,0,0,0,13,0,1,2018,2,2895,8.804024902
0,0,0,0,12,0,7,2015,11,3713,9.38647617
0,0,0,0,20,0,27,2018,1,2927,8.828933529
0,0,0,0,13,0,14,2020,5,2082,8.426830751
0,0,0,0,114,0,168,2018,2,2881,9.286004276
0,0,0,0,10,0,8,2017,8,3085,8.646816959
0,0,0,0,8,0,566,2017,9,3028,8.725669706
0,0,0,0,17,0,114,2017,5,3178,9.004176841
0,0,0,0,10,0,15,2018,2,2895,8.879750799
0,0,0,0,7,0,7,2017,8,3057,9.113829472
0,0,0,0,9,0,15,2019,8,2351,8.468002947
0,0,0,0,10,0,1,2018,2,2892,9.143024665
0,0,0,0,28,0,0,2015,10,3749,9.071882579
0,0,0,0,13,0,2,2017,9,3041,8.982184279
0,0,0,0,24,0,4,2018,2,2895,8.834482609
0,0,0,0,34,0,22,2016,12,3316,8.910720662
0,0,0,0,19,0,314,2019,5,2418,9.29844282
0,0,0,0,20,0,4,2020,2,2155,8.940629185
0,0,0,0,18,0,26,2018,4,2840,8.863898604
0,0,0,0,37,0,478,2017,4,3190,8.86644062
0,0,0,0,8,0,1,2016,9,3417,8.597112815
0,0,0,0,7,0,4,2018,7,2723,8.644002038
0,0,0,0,22,0,58,2013,11,4441,9.481435641
0,0,0,0,12,0,13,2017,1,3276,8.988196321
0,0,0,0,9,0,4,2017,12,2937,9.014325488
0,0,0,0,9,0,9,2019,4,2455,8.319717387
0,0,0,0,17,0,29,2020,7,2016,7.252762418
0,0,0,0,6,0,1,2017,4,3182,8.773848885
0,0,0,0,12,0,28,2019,3,2480,8.65347081
0,0,0,0,8,0,30,2017,6,3130,9.014568767
0,0,0,0,19,0,22,2017,6,3119,8.282988693
0,0,0,0,14,0,17,2020,4,2106,8.08085642
0,0,0,0,14,0,0,2015,1,4025,9.350102314
0,0,0,0,24,0,15,2013,7,4569,9.065776921
0,0,0,0,14,0,36,2018,6,2769,8.405814603
0,0,0,0,38,0,8,2020,3,2138,8.188689124
0,0,0,0,13,0,2,2017,9,3049,8.46231453
0,0,0,0,10,0,11,2019,4,2477,8.661293535
0,0,0,0,16,0,10,2018,4,2840,8.413387023
